family,size,seed,label,status,N,E,mean_degree,s,t,terminal_fallback,L,k,wsum,B,Etilde,margin_c1,alphabar,min_edge_weight,max_edge_weight,path_status,scatter_status,n_path_edge,n_path_micro,path_min_weight,scatter_N0,scatter_N1,scatter_N2,scatter_edge_noaux,scatter_edge_aux,scatter_micro_noaux,scatter_micro_aux,ln_ratio_edge,ln_ratio_micro,c_req_edge,c_req_micro,ln_ratio_edge_noaux,ln_ratio_micro_noaux,c_req_edge_noaux,c_req_micro_noaux,frontier,dp_states,dig,max_coeff_bits,coeff_bound_bits,legacy_dig96_exact,n_matching_calls,path_wall_s,scatter_wall_s,peak_rss_mib_after_path,peak_rss_mib_final,censor_note
sparse_u12,30,29,sparseU12_N30_seed29,ok,30,60,4.0,0,29,0,3,5,4.8538782596588135,3.9979217052459717,1.2141003795271121,1.5717992409457757,0.39294981023644393,1.0046162605285645,1.9989608526229858,ok,ok,2,32,4.8538782596588135,1334407,312731,14321,1334407,1661459,1366432768,1530217216,13.63005950941523,17.682939630715897,8.671628764252242,11.250126078490661,13.410850375816272,17.569733459175946,8.532164939681964,11.178102776410535,8,177,24,21,23,1,4,5.931872874498367e-05,0.010246477089822292,35.7421875,35.7421875,
sparse_u12,30,30,sparseU12_N30_seed30,ok,30,62,4.133333333333334,0,1,1,3,5,3.531578779220581,3.9544308185577393,0.8930687983330605,2.213862403333879,0.5534656008334697,1.0008400678634644,1.9772154092788696,ok,ok,2,32,3.531578779220581,1562096,384759,17916,1562096,1964771,1599586304,1801169408,13.797739076494102,17.845966059214998,6.23242847239103,8.061009587741573,13.568391886600349,17.72727496996002,6.128832517399258,8.00739691105659,9,382,24,21,23,1,4,5.1691196858882904e-05,0.01265187282115221,35.515625,35.734375,
sparse_u12,30,31,sparseU12_N30_seed31,ok,30,80,5.333333333333333,0,4,1,3,5,4.29893159866333,3.9888250827789307,1.0777438241709898,1.8445123516580204,0.4611280879145051,1.0094503164291382,1.9944125413894653,ok,ok,3,48,4.29893159866333,5608891,1003649,34956,5608891,6647496,5743504384,6266321408,14.611138511701048,18.68725431122047,7.9214099588800195,10.131270899011664,14.44125128657952,18.60013436993919,7.829305818200877,10.084038934854325,11,1023,26,23,25,1,4,8.347723633050919e-05,0.02007709164172411,35.87109375,36.08984375,
sparse_u12,30,32,sparseU12_N30_seed32,ok,30,71,4.733333333333333,0,1,1,3,5,4.616819262504578,3.961005210876465,1.1655675811350419,1.6688648377299162,0.41721620943247906,1.0216095447540283,1.9805026054382324,ok,ok,4,64,4.616819262504578,3243131,657653,25807,3243131,3926591,3320966144,3664291072,13.79698781626498,17.863017638291385,8.267288940566582,10.703693453443279,13.60575541804999,17.76463850140966,8.152700632459428,10.64474372027283,10,609,25,22,24,1,4,5.7256780564785004e-05,0.016499600373208523,35.8671875,36.0859375,
sparse_u12,30,33,sparseU12_N30_seed33,ok,30,70,4.666666666666667,0,29,0,3,5,4.39784836769104,3.984499931335449,1.1037390998817391,1.7925218002365217,0.44813045005913044,1.0081663131713867,1.9922499656677246,ok,ok,3,48,4.39784836769104,3088769,596841,22749,3088769,3708359,3162899456,3474305792,14.027487730004722,18.09745951301184,7.825560463562455,10.096088934942882,13.844670898953655,18.003553982313324,7.723571840033891,10.043701549369034,10,638,25,22,24,1,4,6.197486072778702e-05,0.014996139332652092,35.71875,35.9375,
sparse_u12,30,34,sparseU12_N30_seed34,ok,30,65,4.333333333333333,0,3,1,3,5,3.7464442253112793,3.979745864868164,0.9413777543896982,2.1172444912206037,0.5293111228051509,1.0034379959106445,1.989872932434082,ok,ok,2,32,3.7464442253112793,2035763,477201,21156,2035763,2534120,2084621312,2334364160,14.052209814140976,18.10526947983372,6.637027453565269,8.551336208411117,13.833234064601923,17.992117147961597,6.533602577294691,8.497893003178408,9,318,24,21,23,1,4,5.300994962453842e-05,0.012469504028558731,35.8046875,35.8046875,
sparse_u12,30,35,sparseU12_N30_seed35,ok,30,67,4.466666666666667,0,1,1,3,5,4.381847620010376,3.9628078937530518,1.105743134033294,1.7885137319334121,0.44712843298335303,1.000225305557251,1.9814039468765259,ok,ok,2,32,4.381847620010376,2266094,451060,17861,2266094,2735015,2320480256,2555995392,14.128500297723928,18.195971667843448,7.899576081225159,10.173794778848753,13.940421021938812,18.099304105298486,7.794416544327559,10.119745676055194,9,318,25,22,24,1,4,9.165797382593155e-05,0.016808683052659035,35.69921875,35.69921875,
sparse_u12,30,36,sparseU12_N30_seed36,ok,30,68,4.533333333333333,0,29,0,3,5,4.510007739067078,3.926459312438965,1.1486195017428145,1.702760996514371,0.42569024912859277,1.0283585786819458,1.9632296562194824,ok,ok,1,16,4.510007739067078,2618773,569939,23650,2618773,3212362,2681623552,2979486720,14.982517050064482,19.042428158777916,8.798954803835873,11.183265412913867,14.778216445430246,18.93709952878992,8.678972842155725,11.121407859091804,9,382,25,22,24,1,4,5.550868809223175e-05,0.014749081805348396,35.76171875,35.76171875,
sparse_u12,30,37,sparseU12_N30_seed37,ok,30,67,4.466666666666667,0,29,0,3,5,4.6516289710998535,3.9755778312683105,1.1700510387482128,1.6598979225035744,0.4149744806258936,1.0018349885940552,1.9877889156341553,ok,ok,1,16,4.6516289710998535,2576822,539749,21758,2576822,3138329,2638665728,2920587264,14.959201050628968,19.022461828573565,9.01212107553364,11.460019059414542,14.762067414683884,18.920950498043556,8.893358570157554,11.398863894898822,9,382,25,22,24,1,4,6.663240492343903e-05,0.01334440242499113,35.43359375,35.65234375,
sparse_u12,30,38,sparseU12_N30_seed38,ok,30,76,5.066666666666666,0,29,0,3,5,3.9063597917556763,3.984790563583374,0.9803174669844711,2.039365066031058,0.5098412665077645,1.0277910232543945,1.992395281791687,ok,ok,3,48,3.9063597917556763,4695193,893392,32834,4695193,5621419,4807877632,5273699840,14.443482392434454,18.514796999191105,7.082342751189644,9.07870655802885,14.263437488672734,18.422320572032405,6.994057967478939,9.03336086259695,10,638,26,23,25,1,4,5.8628618717193604e-05,0.018295515328645706,35.765625,35.984375,
